pt1_cam1_X,pt1_cam1_Y
510.020000,323.050000
509.700000,320.660000
509.060000,317.200000
508.100000,313.860000
507.400000,310.840000
506.750000,308.150000
506.090000,305.480000
505.360000,302.850000
504.510000,299.620000
503.500000,296.600000
502.720000,294.030000
501.660000,291.300000
500.560000,289.130000
499.310000,287.200000
497.960000,285.300000
497.010000,283.880000
495.760000,282.450000
493.220000,281.510000
490.480000,280.470000
487.830000,279.920000
484.960000,279.490000
482.480000,279.200000
480.130000,279.020000
478.120000,278.800000
476.070000,278.730000
473.860000,278.550000
470.970000,278.280000
467.740000,278.280000
464.680000,278.160000
462.050000,278.190000
459.410000,277.890000
457.230000,277.720000
455.040000,277.510000
452.180000,276.300000
449.350000,274.700000
447.030000,272.940000
444.970000,271.320000
443.220000,270.040000
441.860000,268.820000
440.480000,267.570000
439.420000,266.070000
438.480000,264.380000
438.610000,261.560000
439.130000,258.930000
439.870000,256.350000
440.790000,254.180000
441.460000,252.590000
442.070000,251.270000
443.570000,249.910000
445.600000,248.820000
448.030000,247.720000
450.670000,246.560000
453.240000,245.350000
455.780000,244.880000
457.400000,244.400000
459.110000,244.270000
462.440000,244.610000
465.750000,245.440000
468.930000,246.160000
472.150000,246.970000
474.560000,247.630000
476.650000,247.900000
478.360000,248.260000
480.360000,248.830000
483.400000,249.180000
486.710000,249.620000
490.100000,249.250000
493.310000,248.650000
496.000000,248.070000
498.460000,247.450000
500.530000,247.010000
502.380000,246.680000
503.980000,245.990000
506.070000,244.510000
507.990000,242.120000
509.630000,239.740000
510.990000,237.210000
511.990000,235.170000
512.990000,233.210000
513.650000,231.460000
514.210000,229.910000
514.820000,227.890000
514.600000,224.860000
513.990000,221.860000
513.010000,219.020000
512.190000,216.220000
511.190000,213.740000
510.470000,211.750000
509.830000,210.220000
508.980000,208.640000
507.150000,206.110000
504.950000,203.790000
502.950000,201.370000
500.690000,199.330000
498.110000,197.190000
496.910000,196.020000
495.230000,194.980000
494.240000,194.090000
492.620000,192.770000
490.840000,191.700000
488.230000,190.030000
485.270000,188.230000
482.140000,186.940000
479.190000,186.140000
476.810000,185.310000
474.330000,184.480000
472.270000,184.350000
470.500000,183.970000
469.120000,183.750000
466.870000,183.830000
463.900000,184.510000
460.390000,185.740000
457.550000,187.140000
455.370000,188.120000
453.460000,189.190000
451.300000,190.300000
449.680000,191.080000
447.980000,192.250000
446.300000,193.160000
444.980000,194.090000
443.550000,194.960000
441.110000,197.020000
438.670000,199.200000
435.990000,201.290000
434.210000,203.070000
432.150000,204.950000
430.220000,206.770000
428.120000,208.530000
427.170000,209.340000
425.580000,210.180000
422.740000,211.750000
419.660000,213.010000
416.850000,213.960000
413.920000,214.950000
411.210000,215.790000
408.610000,216.470000
406.290000,216.840000
404.520000,217.190000
402.840000,217.630000
400.570000,217.820000
397.610000,217.840000
394.630000,217.450000
391.630000,216.880000
388.930000,216.130000
386.470000,215.310000
384.740000,215.070000
383.170000,214.700000
381.540000,213.810000
380.330000,212.840000
379.220000,210.850000
378.380000,208.230000
377.970000,205.600000
377.750000,203.040000
377.780000,200.760000
377.930000,198.750000
378.050000,197.140000
378.400000,195.290000
378.810000,193.410000
379.080000,192.240000
380.600000,190.730000
382.530000,188.850000
384.530000,187.070000
386.660000,185.610000
388.820000,184.670000
390.590000,184.070000
391.890000,183.310000
394.240000,183.220000
397.010000,183.440000
400.040000,184.570000
402.400000,185.210000
404.310000,186.290000
406.020000,187.280000
407.850000,188.610000
409.430000,190.320000
411.390000,193.200000
412.860000,195.960000
414.010000,198.750000
415.120000,201.070000
416.080000,202.850000
416.820000,204.990000
417.540000,207.020000
418.210000,208.930000
418.960000,211.470000
419.680000,214.900000
420.150000,218.180000
420.590000,221.240000
420.830000,224.030000
420.910000,226.590000
420.910000,228.820000
420.910000,230.920000
420.550000,233.280000
419.430000,236.660000
418.060000,239.980000
416.790000,242.830000
415.700000,245.480000
414.440000,247.750000
413.330000,249.760000
412.200000,251.670000
410.960000,253.540000
409.510000,255.040000
407.330000,257.230000
404.580000,259.710000
402.350000,262.010000
400.280000,263.860000
398.550000,265.560000
397.070000,266.910000
395.440000,268.180000
394.040000,269.230000
391.880000,271.070000
389.260000,273.250000
386.560000,275.270000
383.930000,277.010000
381.440000,278.540000
379.530000,279.420000
377.700000,279.930000
376.300000,280.660000
374.980000,281.130000
373.100000,281.470000
370.690000,280.750000
367.900000,278.710000
365.550000,277.010000
363.810000,275.430000
362.450000,274.290000
360.970000,272.060000
360.280000,269.460000
359.990000,266.760000
360.130000,264.320000
360.380000,262.380000
360.880000,260.310000
362.060000,258.230000
364.080000,256.200000
366.270000,254.300000
368.260000,252.580000
370.160000,251.260000
371.970000,249.960000
373.530000,248.850000
375.160000,247.660000
376.820000,246.370000
378.510000,245.390000
381.440000,244.080000
384.100000,243.140000
386.930000,241.780000
389.470000,240.520000
391.930000,239.020000
394.020000,237.740000
396.010000,236.270000
397.570000,235.090000
399.170000,233.960000
400.910000,231.810000
402.390000,229.000000
403.460000,226.120000
404.210000,223.550000
404.720000,221.400000
404.940000,219.260000
405.110000,217.260000
405.130000,215.390000
405.000000,213.940000
404.320000,211.850000
402.750000,209.720000
400.610000,207.860000
398.800000,206.120000
396.850000,204.490000
395.290000,203.360000
393.950000,202.520000
391.240000,201.860000
388.320000,201.010000
385.010000,200.670000
382.510000,200.410000
379.960000,200.450000
377.640000,200.620000
375.650000,201.160000
373.410000,201.850000
371.260000,202.120000
369.950000,202.190000
367.350000,203.460000
364.800000,205.110000
362.280000,207.200000
360.560000,208.930000
359.220000,210.280000
357.770000,211.700000
356.490000,213.110000
355.230000,214.520000
354.270000,215.760000
353.160000,217.200000
351.810000,219.600000
350.780000,222.150000
349.550000,224.690000
348.600000,226.730000
347.950000,228.620000
346.740000,230.710000
345.980000,232.750000
345.280000,234.470000
344.870000,235.770000
344.580000,237.070000
345.280000,239.050000
347.030000,241.230000
348.340000,242.810000
349.540000,244.270000
350.920000,246.120000
353.210000,247.660000
354.580000,248.710000
356.890000,248.870000
360.640000,247.770000
364.130000,246.600000
367.140000,244.810000
369.850000,243.090000
371.940000,241.580000
373.700000,240.370000
376.140000,238.280000
378.240000,235.460000
380.080000,232.720000
381.660000,230.340000
382.820000,228.150000
383.800000,226.170000
384.680000,224.330000
385.210000,222.070000
385.550000,218.720000
385.520000,215.600000
385.440000,212.230000
385.300000,209.570000
385.170000,207.240000
385.090000,205.030000
385.000000,203.020000
384.860000,201.000000
384.890000,199.070000
384.890000,196.660000
384.940000,193.090000
384.970000,189.910000
384.930000,186.900000
384.990000,184.160000
384.870000,181.590000
384.850000,179.380000
384.580000,177.310000
384.370000,175.350000
383.960000,173.370000
383.220000,171.120000
381.340000,168.430000
379.510000,166.320000
377.870000,164.330000
376.250000,162.630000
374.550000,161.260000
373.250000,160.240000
371.760000,159.250000
370.400000,158.300000
368.770000,157.340000
366.250000,156.870000
364.030000,156.740000
361.700000,157.480000
359.480000,158.240000
358.140000,158.780000
356.500000,159.710000
354.490000,162.220000
353.080000,164.650000
352.260000,166.930000
351.390000,168.850000
350.900000,170.920000
350.170000,173.600000
349.830000,176.880000
349.970000,179.970000
350.080000,182.580000
350.250000,184.510000
350.750000,186.670000
351.020000,188.340000
351.500000,189.890000
352.390000,192.540000
354.030000,195.410000
355.860000,198.370000
358.070000,201.080000
359.340000,203.060000
360.650000,204.390000
362.100000,205.850000
363.820000,206.870000
365.450000,208.140000
368.010000,208.620000
370.190000,208.770000
371.700000,208.530000
373.260000,208.110000
375.210000,207.600000
377.530000,205.910000
379.480000,203.870000
380.900000,202.160000
382.040000,200.750000
383.790000,198.470000
384.930000,195.380000
385.700000,192.340000
386.380000,189.770000
386.780000,187.460000
387.130000,185.420000
387.610000,183.240000
388.170000,180.400000
388.490000,177.370000
388.890000,174.400000
388.830000,171.630000
388.780000,169.240000
388.720000,167.400000
388.180000,165.310000
387.700000,163.500000
385.450000,161.020000
383.680000,158.970000
381.520000,157.030000
379.260000,155.360000
377.050000,153.810000
375.400000,152.490000
373.870000,151.270000
371.750000,150.380000
368.580000,149.160000
366.070000,148.100000
362.910000,147.210000
360.200000,146.190000
357.590000,145.430000
355.030000,145.070000
353.270000,144.770000
351.110000,144.010000
348.970000,143.310000
345.440000,142.840000
342.110000,141.870000
338.990000,141.280000
336.260000,141.100000
333.450000,140.900000
331.000000,140.880000
328.340000,141.120000
326.460000,141.100000
324.850000,141.110000
323.410000,141.050000
320.540000,142.790000
317.540000,144.390000
314.810000,146.780000
312.780000,148.850000
310.910000,150.480000
309.200000,151.840000
307.430000,153.270000
305.940000,155.020000
304.510000,156.770000
303.210000,158.290000
301.450000,160.810000
299.750000,163.440000
298.420000,166.190000
297.320000,168.790000
296.540000,170.920000
295.840000,173.090000
295.360000,175.100000
295.050000,177.000000
294.880000,178.910000
295.010000,181.310000
295.610000,184.390000
296.400000,187.170000
297.220000,189.990000
298.010000,192.580000
298.800000,194.750000
299.520000,196.620000
300.110000,198.720000
300.600000,200.560000
301.280000,202.750000
301.950000,205.790000
302.480000,209.030000
302.710000,211.630000
302.800000,213.920000
302.830000,215.890000
301.970000,218.530000
300.350000,221.100000
298.890000,222.910000
297.360000,224.480000
296.060000,225.680000
294.950000,226.680000
293.760000,227.450000
292.690000,227.930000
291.110000,228.240000
289.200000,228.010000
287.150000,226.850000
285.830000,225.710000
284.610000,224.630000
283.880000,223.640000
283.260000,221.420000
283.060000,218.460000
282.970000,215.920000
282.930000,213.360000
282.990000,211.300000
283.010000,209.370000
283.170000,207.590000
283.270000,205.820000
283.460000,202.680000
283.510000,199.660000
283.540000,196.870000
283.580000,194.320000
283.660000,192.240000
283.670000,190.220000
283.650000,188.340000
283.740000,186.490000
283.690000,185.130000
283.850000,182.570000
284.130000,178.980000
284.120000,176.050000
284.260000,173.480000
284.280000,171.320000
284.180000,168.460000
284.100000,165.020000
284.190000,162.010000
284.300000,159.370000
284.570000,157.160000
284.850000,155.030000
285.230000,153.270000
285.790000,151.310000
286.550000,149.160000
288.040000,147.300000
290.320000,145.000000
291.920000,143.100000
293.600000,141.330000
295.750000,140.380000
299.100000,139.530000
302.660000,140.040000
306.080000,140.750000
308.880000,141.510000
311.470000,142.460000
313.690000,143.150000
315.300000,143.950000
317.310000,144.770000
319.010000,145.380000
321.460000,146.140000
324.630000,147.360000
327.130000,148.810000
329.120000,150.210000
331.160000,151.920000
332.960000,153.240000
334.270000,154.410000
335.760000,155.590000
337.610000,157.070000
339.580000,158.940000
341.800000,161.380000
343.610000,163.960000
344.790000,165.940000
346.050000,167.780000
347.080000,169.670000
348.050000,171.670000
349.130000,174.070000
349.980000,177.150000
350.550000,180.270000
350.700000,183.010000
350.670000,185.760000
350.730000,188.150000
350.600000,190.310000
350.270000,192.400000
349.920000,194.440000
349.520000,196.330000
348.190000,199.490000
346.710000,202.330000
345.240000,205.050000
343.820000,207.720000
342.300000,209.950000
341.150000,211.750000
339.930000,213.400000
338.720000,214.780000
337.340000,216.010000
335.210000,217.380000
331.930000,219.050000
328.900000,220.530000
326.140000,221.380000
323.970000,221.970000
321.860000,222.770000
319.840000,223.350000
317.780000,223.770000
315.820000,223.840000
313.960000,223.890000
311.480000,223.790000
308.340000,222.950000
304.910000,221.880000
302.210000,220.870000
299.410000,219.870000
297.220000,218.850000
295.220000,217.950000
293.340000,217.120000
291.600000,216.140000
289.870000,215.210000
287.530000,213.420000
284.900000,211.540000
282.910000,209.650000
281.070000,207.720000
279.440000,205.740000
278.280000,203.980000
277.260000,202.080000
276.360000,200.410000
275.870000,198.890000
276.020000,196.230000
277.220000,193.550000
278.500000,190.760000
279.630000,188.380000
280.730000,186.590000
281.110000,185.390000
282.050000,184.230000
283.100000,183.060000
284.930000,181.990000
287.720000,181.170000
290.770000,180.210000
293.850000,179.260000
296.760000,178.670000
299.120000,178.140000
301.120000,177.830000
302.610000,177.430000
304.460000,177.080000
306.250000,176.820000
309.240000,175.820000
312.220000,174.930000
315.290000,173.930000
318.180000,173.040000
321.010000,171.990000
323.790000,171.100000
326.100000,170.600000
328.090000,170.110000
329.680000,169.770000
331.360000,169.340000
333.450000,169.340000
335.290000,169.420000
338.250000,170.400000
341.510000,171.780000
344.730000,173.140000
347.200000,174.100000
349.630000,175.160000
351.660000,176.250000
353.690000,177.270000
355.050000,177.920000
357.220000,178.930000
360.380000,179.950000
363.760000,181.040000
366.990000,181.650000
370.140000,182.070000
372.570000,182.660000
374.700000,183.070000
377.200000,183.390000
379.560000,183.740000
381.820000,183.530000
383.700000,183.470000
385.730000,183.650000
388.860000,183.280000
391.930000,182.790000
394.830000,181.840000
397.630000,181.040000
399.940000,180.120000
402.220000,179.080000
404.190000,178.260000
405.910000,177.430000
407.890000,176.190000
410.200000,174.110000
412.690000,171.890000
414.810000,169.760000
416.830000,167.670000
418.440000,165.880000
420.120000,164.150000
421.680000,162.160000
423.310000,160.270000
424.820000,158.480000
426.300000,156.790000
428.370000,154.800000
430.550000,152.560000
432.850000,149.920000
434.820000,147.320000
436.500000,145.520000
437.860000,144.060000
439.390000,142.280000
441.540000,140.320000
444.060000,137.840000
446.340000,135.220000
448.990000,133.250000
451.170000,131.360000
452.850000,129.550000
454.810000,128.390000
456.550000,127.180000
458.720000,126.330000
461.800000,125.650000
464.910000,125.310000
468.220000,124.850000
471.040000,124.120000
473.890000,123.520000
475.990000,123.180000
477.640000,123.100000
479.470000,122.890000
482.910000,122.240000
486.140000,121.530000
489.020000,120.750000
492.040000,119.600000
494.560000,118.690000
496.800000,117.690000
498.850000,116.670000
500.510000,115.780000
501.850000,114.630000
503.290000,113.770000
504.970000,112.150000
506.720000,110.200000
507.380000,108.090000
507.680000,106.660000
507.510000,106.090000
504.850000,105.630000
502.440000,105.670000
499.960000,106.130000
498.470000,106.080000
496.410000,106.820000
494.060000,106.790000
490.490000,107.600000
487.290000,108.440000
484.830000,109.020000
482.540000,109.420000
480.190000,110.150000
478.180000,110.390000
476.240000,110.840000
474.320000,111.290000
472.490000,111.680000
471.620000,111.860000
469.930000,112.030000
466.630000,112.250000
463.280000,112.550000
459.830000,113.150000
456.960000,113.680000
454.450000,114.020000
452.300000,114.200000
449.630000,114.560000
446.200000,115.710000
443.470000,117.150000
440.630000,119.180000
438.540000,120.730000
436.830000,122.160000
435.190000,123.770000
433.890000,124.880000
432.790000,126.170000
431.650000,127.690000
431.680000,130.800000
432.010000,133.870000
432.880000,136.530000
433.570000,138.780000
433.920000,140.750000
434.590000,142.600000
435.410000,144.190000
436.020000,145.780000
436.810000,147.170000
438.210000,149.090000
439.920000,151.110000
442.460000,152.970000
444.630000,154.860000
447.060000,156.640000
448.560000,157.790000
450.320000,159.110000
451.570000,159.920000
453.620000,161.490000
456.770000,163.140000
459.180000,164.350000
461.460000,164.800000
463.290000,164.940000
465.100000,164.500000
467.540000,163.090000
469.580000,160.800000
471.410000,158.870000
473.040000,157.050000
474.630000,154.980000
475.810000,153.310000
476.790000,152.090000
477.840000,150.720000
479.270000,147.920000
480.450000,144.860000
481.210000,142.200000
481.780000,139.560000
482.180000,137.190000
482.600000,135.230000
482.960000,133.270000
482.780000,131.360000
482.560000,129.320000
481.230000,127.040000
479.330000,125.070000
477.390000,122.900000
475.410000,121.290000
473.530000,120.010000
471.720000,118.840000
470.080000,117.740000
466.870000,117.050000
464.120000,116.430000
460.930000,116.030000
457.680000,116.180000
454.840000,116.280000
452.830000,116.220000
450.880000,116.260000
448.920000,116.540000
446.800000,117.120000
443.430000,118.230000
440.690000,119.380000
437.680000,120.980000
435.540000,122.100000
433.120000,123.460000
431.240000,124.960000
429.490000,126.240000
428.130000,127.620000
426.680000,128.760000
425.090000,130.430000
423.450000,133.200000
422.140000,136.190000
420.990000,138.960000
420.080000,141.210000
419.310000,143.630000
418.600000,145.530000
418.030000,147.450000
417.580000,149.060000
417.230000,150.890000
416.930000,152.890000
417.080000,155.650000
417.510000,158.790000
418.130000,162.010000
418.890000,164.820000
419.390000,167.400000
419.980000,169.530000
420.600000,171.610000
421.180000,173.560000
421.720000,174.930000
422.270000,176.240000
423.260000,178.200000
423.910000,179.620000
425.030000,181.450000
427.020000,183.680000
429.350000,186.090000
431.650000,188.040000
433.580000,189.810000
435.370000,191.440000
436.990000,192.500000
438.710000,193.580000
440.200000,194.420000
442.040000,195.150000
445.220000,195.790000
447.950000,195.590000
450.740000,194.950000
453.610000,194.060000
455.680000,193.560000
457.760000,193.160000
459.190000,192.820000
460.970000,191.840000
462.780000,191.000000
464.660000,189.570000
466.660000,187.630000
468.730000,185.410000
470.930000,183.070000
472.630000,181.170000
473.890000,179.360000
475.120000,178.090000
476.950000,176.200000
479.510000,173.440000
481.590000,170.910000
483.550000,168.400000
485.080000,166.440000
486.490000,164.560000
487.630000,162.900000
488.740000,161.000000
489.630000,159.220000
490.460000,157.310000
491.040000,155.850000
491.520000,153.870000
491.520000,151.300000
490.570000,148.630000
489.540000,145.830000
488.240000,143.200000
487.140000,141.550000
485.250000,139.880000
483.210000,138.150000
480.770000,136.450000
477.840000,135.550000
475.230000,135.080000
474.010000,134.390000
471.710000,134.340000
468.560000,134.700000
465.690000,135.580000
462.920000,136.460000
460.220000,137.710000
458.290000,138.800000
456.100000,139.930000
454.480000,140.900000
452.660000,141.990000
451.240000,142.700000
449.680000,143.560000
447.460000,145.970000
445.120000,148.510000
443.310000,151.010000
441.730000,153.390000
440.420000,155.240000
439.220000,156.960000
438.300000,158.710000
437.380000,160.210000
436.560000,161.870000
436.060000,163.700000
435.420000,165.140000
435.140000,167.810000
435.290000,170.630000
435.430000,173.760000
435.790000,176.840000
436.000000,179.380000
436.200000,181.430000
436.590000,183.680000
437.100000,185.770000
437.780000,187.650000
438.010000,189.410000
438.380000,190.880000
438.900000,192.560000
440.120000,195.480000
441.660000,198.390000
443.220000,201.260000
444.550000,203.850000
445.720000,206.230000
447.080000,208.400000
448.100000,209.850000
449.500000,211.240000
451.510000,213.350000
453.770000,214.990000
456.580000,216.920000
459.190000,218.600000
461.820000,220.070000
463.730000,221.450000
465.770000,222.610000
467.620000,223.480000
469.090000,224.170000
470.740000,225.240000
472.140000,226.040000
473.770000,227.030000
475.840000,228.540000
478.230000,230.240000
480.550000,232.270000
483.130000,234.480000
485.230000,236.770000
486.940000,238.550000
488.550000,239.800000
489.620000,240.730000
491.110000,242.190000
492.440000,243.780000
493.830000,245.130000
495.280000,246.890000
496.530000,248.540000
498.060000,250.120000
499.980000,252.350000
502.020000,254.900000
503.860000,257.280000
505.660000,259.850000
507.010000,261.890000
508.130000,263.830000
509.290000,265.660000
510.350000,268.740000
515.130000,272.080000
520.690000,274.900000
528.570000,273.200000
533.840000,271.260000
538.570000,269.690000
542.490000,268.270000
547.310000,266.820000
551.720000,264.980000
555.340000,263.140000
558.130000,261.460000
560.340000,260.140000
562.610000,258.460000
564.600000,256.610000
566.830000,254.330000
568.750000,251.940000
570.850000,249.900000
572.710000,248.120000
574.570000,246.800000
575.950000,245.520000
577.180000,244.740000
578.570000,244.300000
581.970000,244.810000
584.990000,245.390000
587.970000,246.120000
590.780000,247.020000
593.400000,247.830000
595.340000,248.430000
597.080000,248.660000
598.570000,248.770000
600.120000,249.090000
601.870000,249.660000
603.530000,250.510000
606.000000,253.100000
608.680000,255.400000
610.920000,257.960000
612.350000,259.890000
613.870000,261.800000
615.140000,263.650000
616.190000,265.540000
617.300000,266.960000
617.960000,268.330000
618.870000,270.120000
619.700000,272.400000
620.810000,275.600000
621.690000,278.930000
622.410000,281.740000
622.930000,284.300000
623.590000,286.880000
624.240000,290.070000
624.870000,293.280000
625.200000,296.180000
625.450000,298.950000
625.170000,301.710000
624.940000,303.660000
624.990000,305.230000
624.380000,306.840000
624.120000,307.930000
623.630000,308.990000
621.600000,310.260000
619.940000,310.610000
618.430000,310.520000
616.960000,310.380000
614.870000,308.430000
613.590000,305.410000
613.100000,301.820000
614.940000,296.350000
617.100000,291.400000
619.070000,288.320000
620.600000,286.080000
622.090000,283.890000
623.950000,281.820000
625.990000,279.610000
628.320000,277.240000
630.190000,275.420000
631.900000,273.690000
633.870000,272.270000
635.450000,271.260000
637.040000,270.060000
638.110000,269.190000
639.550000,268.240000
642.810000,266.950000
646.180000,265.700000
649.180000,264.460000
652.120000,263.400000
654.560000,262.430000
656.690000,261.900000
659.370000,261.730000
662.440000,261.060000
664.970000,259.950000
666.930000,256.920000
666.880000,253.550000
664.650000,248.000000
662.400000,243.380000
660.870000,240.340000
658.600000,237.390000
655.790000,234.790000
653.160000,233.580000
650.390000,231.640000
647.950000,230.010000
644.370000,228.010000
642.090000,226.800000
640.510000,225.730000
638.940000,224.890000
637.080000,223.800000
635.030000,222.490000
632.610000,220.230000
630.060000,218.330000
627.410000,217.030000
625.570000,216.290000
623.520000,215.160000
620.800000,214.630000
617.840000,214.830000
614.810000,215.420000
611.810000,216.210000
609.160000,216.940000
606.690000,217.620000
604.570000,218.020000
602.920000,218.270000
600.840000,219.170000
598.890000,220.060000
595.950000,221.470000
593.050000,223.010000
590.170000,224.610000
587.370000,225.730000
585.060000,226.880000
583.040000,227.840000
581.080000,228.870000
578.800000,229.820000
577.010000,230.490000
574.160000,231.080000
571.010000,231.840000
567.170000,232.730000
564.200000,232.850000
561.740000,233.190000
559.340000,233.810000
557.000000,233.870000
554.940000,234.030000
553.040000,234.430000
550.990000,234.890000
547.850000,235.800000
544.810000,237.160000
541.840000,238.630000
539.220000,240.090000
536.830000,241.580000
534.960000,242.650000
533.120000,243.860000
531.700000,244.830000
530.280000,245.890000
528.790000,247.470000
527.110000,250.450000
525.870000,253.230000
525.020000,255.890000
524.230000,258.560000
523.810000,260.660000
523.620000,262.600000
523.560000,264.590000
523.380000,266.010000
523.290000,267.510000
524.570000,269.310000
526.340000,271.250000
528.170000,272.910000
530.000000,274.500000
531.500000,275.760000
532.930000,276.750000
534.070000,277.650000
535.350000,278.280000
536.980000,278.750000
539.060000,278.880000
541.740000,278.680000
544.390000,277.990000
546.920000,277.020000
549.160000,276.300000
550.830000,275.880000
552.990000,275.070000
554.680000,274.280000
556.190000,273.570000
558.870000,272.860000
560.950000,271.780000
562.620000,270.670000
563.830000,269.690000
564.400000,268.160000
563.560000,265.390000
562.610000,263.200000
560.830000,261.200000
559.950000,259.850000
558.710000,259.010000
556.830000,258.010000
554.420000,256.980000
551.430000,256.090000
548.730000,255.520000
546.100000,255.160000
543.530000,254.960000
541.490000,254.840000
539.280000,254.950000
537.670000,254.900000
535.890000,254.850000
533.520000,255.290000
530.360000,256.590000
527.460000,258.290000
525.090000,259.860000
523.100000,260.930000
520.490000,262.180000
518.280000,263.660000
516.320000,265.420000
515.010000,267.090000
514.090000,268.710000
513.340000,269.950000
513.080000,271.220000
513.580000,273.340000
514.870000,275.470000
516.050000,277.700000
517.190000,279.510000
518.280000,281.070000
519.290000,282.650000
521.430000,284.110000
523.350000,285.660000
525.490000,286.470000
528.130000,286.600000
531.500000,285.950000
535.190000,284.520000
537.960000,283.050000
540.120000,282.060000
542.000000,281.000000
543.970000,279.860000
545.980000,277.410000
547.230000,274.930000
547.960000,272.600000
548.290000,270.310000
548.400000,268.270000
547.110000,265.760000
545.260000,263.160000
543.770000,261.160000
541.910000,259.210000
540.190000,257.060000
538.400000,255.240000
537.020000,253.700000
535.940000,252.510000
534.700000,251.350000
532.750000,250.090000
530.080000,248.470000
527.740000,247.000000
524.850000,245.820000
522.060000,244.690000
519.380000,243.920000
517.490000,243.010000
515.190000,242.520000
513.430000,242.200000
511.080000,242.210000
508.070000,242.770000
504.980000,243.450000
502.380000,244.480000
500.050000,245.180000
497.770000,246.130000
495.410000,247.140000
493.460000,248.180000
491.330000,249.120000
489.760000,249.990000
487.630000,251.160000
484.920000,252.970000
482.830000,254.910000
480.990000,256.730000
479.560000,258.430000
478.410000,259.720000
477.310000,261.020000
476.470000,262.090000
475.890000,263.360000
475.490000,265.160000
475.770000,267.730000
476.250000,270.100000
476.830000,272.230000
477.450000,274.200000
477.990000,276.020000
479.100000,277.760000
480.010000,279.330000
481.580000,280.900000
483.390000,282.010000
485.820000,283.090000
488.470000,284.020000
490.990000,284.810000
493.550000,285.380000
495.580000,285.720000
497.360000,285.800000
498.750000,286.050000
501.840000,285.690000
504.540000,284.690000
506.910000,283.530000
509.040000,282.050000
510.830000,280.960000
512.440000,279.760000
513.680000,278.530000
515.040000,276.230000
515.930000,273.100000
516.310000,270.110000
516.410000,267.370000
516.540000,265.080000
516.550000,262.990000
516.410000,261.050000
516.060000,259.000000
515.660000,256.660000
514.310000,253.620000
512.860000,250.870000
511.190000,248.440000
509.840000,246.410000
508.430000,244.400000
507.380000,243.010000
506.330000,241.510000
504.830000,239.490000
502.810000,237.450000
500.870000,235.130000
499.240000,233.650000
497.970000,232.430000
496.470000,231.000000
494.870000,228.980000
492.510000,226.900000
490.710000,225.180000
488.960000,223.780000
487.260000,222.800000
485.940000,222.250000
484.560000,221.830000
481.570000,221.530000
478.640000,222.010000
476.010000,222.650000
473.490000,223.610000
471.330000,224.190000
469.280000,225.120000
467.610000,225.840000
466.140000,226.520000
464.670000,227.050000
462.910000,227.820000
460.180000,229.200000
457.620000,230.430000
455.050000,232.190000
452.800000,233.890000
450.700000,235.340000
448.990000,236.840000
447.490000,237.870000
446.220000,239.060000
445.110000,240.060000
443.680000,241.270000
442.200000,242.680000
440.730000,245.140000
439.010000,247.870000
437.650000,250.790000
436.640000,253.250000
435.840000,255.340000
435.150000,257.500000
434.670000,259.260000
434.260000,260.910000
434.550000,263.180000
435.670000,266.050000
436.990000,268.830000
438.140000,271.060000
439.170000,272.950000
440.340000,274.820000
441.720000,276.830000
442.840000,278.320000
444.380000,280.010000
446.300000,281.860000
448.580000,283.710000
450.900000,284.930000
452.960000,285.770000
454.340000,286.480000
455.920000,286.940000
457.730000,286.990000
459.790000,286.620000
462.150000,285.770000
464.240000,284.090000
466.130000,282.380000
467.860000,280.860000
469.340000,279.150000
470.580000,277.690000
471.970000,275.670000
473.240000,273.320000
474.510000,270.570000
475.290000,268.050000
475.890000,265.600000
476.310000,263.830000
476.700000,262.140000
476.940000,259.940000
476.150000,256.850000
475.410000,253.830000
474.730000,251.230000
473.740000,249.060000
472.930000,247.220000
472.020000,245.300000
470.740000,242.900000
469.150000,240.560000
467.570000,237.840000
465.890000,235.420000
464.520000,233.470000
463.230000,231.970000
461.430000,230.470000
458.580000,228.850000
455.970000,227.570000
453.490000,226.670000
451.180000,226.310000
449.230000,225.990000
447.530000,225.790000
445.600000,225.730000
442.940000,225.840000
439.940000,226.240000
436.980000,227.210000
434.510000,228.100000
432.550000,228.930000
430.670000,229.660000
428.910000,230.430000
427.310000,231.370000
425.210000,233.520000
423.140000,236.000000
421.490000,238.310000
420.030000,240.540000
418.800000,242.400000
417.860000,243.770000
416.870000,245.110000
415.520000,246.880000
413.750000,249.170000
412.310000,251.170000
411.140000,252.900000
410.060000,254.470000
408.940000,255.790000
407.590000,257.410000
405.640000,259.630000
404.030000,261.810000
402.680000,263.420000
401.480000,264.720000
400.250000,265.980000
399.320000,267.110000
398.140000,268.410000
396.600000,270.640000
394.900000,272.950000
393.330000,274.950000
392.150000,276.740000
391.080000,278.410000
389.960000,279.960000
388.690000,281.960000
386.930000,284.170000
385.480000,286.210000
384.080000,288.100000
382.810000,289.890000
381.250000,291.810000
379.640000,293.830000
377.630000,295.950000
375.780000,298.070000
374.220000,299.950000
372.830000,301.640000
371.050000,303.350000
368.920000,305.150000
366.850000,306.990000
364.870000,308.510000
362.780000,309.800000
359.910000,310.830000
357.660000,311.210000
356.060000,311.320000
353.430000,309.400000
351.300000,306.960000
349.870000,304.350000
348.780000,300.230000
350.360000,296.760000
352.410000,295.430000
357.980000,294.340000
362.990000,293.880000
367.220000,293.630000
